Fecha procesado,2026-05-11 13:01:00
Fecha y Hora,2026-05-08 17:32:21
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Eje rapido,Z
Sigma (automatico),1.0
Archivo origen,Measurement_Parallelepiped_170x170x170_5_R2.csv

X,Y,Z,T_robot (C),x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-20.0,-25.0,5.0,22.4,457.78765893555504,31.725973800531058,58.03896070079658,462.5414565706696
-20.0,-25.0,10.0,22.2,457.77212907289436,31.718960700796586,58.029455113154505,462.52441263634825
-20.0,-25.0,15.0,21.8,457.8124924879076,31.723481312623445,58.00298690026552,462.56135164314713
-20.0,-25.0,20.0,21.7,457.8170130997344,31.71701309973447,58.02298690026552,462.5678905980824
-20.0,-25.0,25.0,22.2,457.7972450460543,31.704571086314438,58.01542891368556,462.5465245697595
-20.0,-25.0,30.0,21.3,457.75483355235247,31.696468212888973,58.05,462.5083309927645
-20.0,-25.0,35.0,22.3,457.8134813126235,31.670544886845494,57.97760846106755,462.55552117327323
-20.0,-25.0,40.0,21.8,457.82625622133855,31.669999999999995,58.05994952551241,462.5784555343577
-20.0,-25.0,45.0,22.6,457.903794253149,31.653481312623445,58.04896070079658,462.6526877789444
-20.0,-25.0,50.0,21.5,457.8990616497717,31.640544886845493,58.08348131262345,462.651451464136
-20.0,-25.0,55.0,22.7,457.89815334791297,31.62701309973447,58.10054488684549,462.65176981525525
-20.0,-25.0,60.0,22.4,457.93592332604345,31.600544886845494,58.05407667395651,462.68151046706754
-20.0,-25.0,65.0,22.7,458.0313017652414,31.579999999999995,58.05054488684549,462.77406534768267
-20.0,-25.0,70.0,23.0,457.955973800531,31.569999999999997,58.07597380053105,462.70201812016404
-20.0,-25.0,75.0,20.9,457.96896070079646,31.557013099734466,58.03896070079658,462.7093418123013
-20.0,-25.0,80.0,22.1,458.0389607007965,31.53054488684549,58.08407667395652,462.78248102514993
-20.0,-25.0,85.0,23.6,458.0816346605364,31.491089773690984,58.134026199468934,462.8283026680243
-20.0,-30.0,85.0,22.2,457.945973800531,31.313531787111017,58.117013099734464,462.6798454706383
-20.0,-30.0,80.0,21.8,457.8991926471165,31.3494551131545,58.05,462.6275623682324
-20.0,-30.0,75.0,21.3,457.8880523989379,31.36103929920341,58.01701309973446,462.6131830424133
-20.0,-30.0,70.0,21.9,457.8834813126234,31.38,57.96407667395653,462.6033085091717
-20.0,-30.0,65.0,22.6,457.8757113344931,31.383531787111025,57.97945511315449,462.5977845955587
-20.0,-30.0,60.0,21.8,457.81028242080737,31.404076673956514,58.01701309973446,462.5391275675799
-20.0,-30.0,55.0,21.3,457.7947830778649,31.429455113154503,57.98810287342547,462.52188503559285
-20.0,-30.0,50.0,21.3,457.70389520212416,31.440494412357914,57.991089773691,462.43305122496474
-20.0,-30.0,45.0,21.9,457.698910226309,31.451089773690992,57.96108977369099,462.4250765238165
-20.0,-30.0,40.0,22.5,457.71353178711104,31.469999999999995,57.95994952551241,462.4406922298584
-20.0,-30.0,35.0,22.4,457.7154289136855,31.49054488684549,57.98108977369098,462.4466185996545
-20.0,-30.0,30.0,21.3,457.73293642577795,31.51,58.01701309973446,462.46977738872846
-20.0,-30.0,25.0,21.9,457.7189607007965,31.51646821288897,57.9905448868455,462.45306578063094
-20.0,-30.0,20.0,20.7,457.7126234852522,31.54298690026552,58.00597380053105,462.45053650838213
-20.0,-30.0,15.0,22.2,457.69239153893244,31.542442013420025,57.974621560802014,462.42654299457723
-20.0,-30.0,10.0,21.7,457.71701309973446,31.559999999999995,58.03402619946895,462.4595613433278
-20.0,-30.0,5.0,22.5,457.63592332604344,31.576468212888965,58.002442013420016,462.37646452084914
-20.0,-30.0,0.0,22.2,457.6280523989378,31.577557986579965,58.01999999999999,462.3709516295772
-20.0,-30.0,-5.0,20.5,457.69457108631445,31.57298690026553,58.014884026840065,462.4358341135961
-20.0,-30.0,-10.0,22.3,457.70158418604893,31.61646821288897,58.043531787111014,462.44934080501923
-20.0,-30.0,-15.0,21.4,457.71,31.61402619946894,58.029999999999994,462.4558050803781
-20.0,-30.0,-20.0,22.6,457.6775075120923,31.632986900265525,58.03646821288896,462.42575445723105
-20.0,-30.0,-25.0,22.6,457.738910226309,31.643531787111026,58.07592332604347,462.4922009172731
-20.0,-30.0,-30.0,22.2,457.72389520212425,31.660544886845493,58.06999999999999,462.4777608075195
-20.0,-30.0,-35.0,23.2,457.77610479787575,31.670544886845494,58.107557986579955,462.53483526379847
-20.0,-30.0,-40.0,22.1,457.8348335523524,31.673481312623444,58.145923326043466,462.59798165557254
-20.0,-30.0,-45.0,21.8,457.77950558764195,31.65353178711102,58.10950558764208,462.5372811463999
-20.0,-30.0,-50.0,21.8,457.8405448868454,31.6794551131545,58.179455113154496,462.6082591305666
-20.0,-30.0,-55.0,21.8,457.88547938817317,31.663531787111022,58.138910226308994,462.6465436616525
-20.0,-30.0,-60.0,22.1,457.8923915389324,31.68054488684549,58.149455113154495,462.655874580154
-20.0,-30.0,-65.0,21.3,457.8994551131544,31.677557986579966,58.209455113154505,462.67020580267234
-20.0,-30.0,-70.0,23.0,457.91620574685095,31.7105448868455,58.24054488684549,462.69295565345453
-20.0,-30.0,-75.0,22.4,457.95348131262335,31.75701309973447,58.30945511315449,462.7417114146519
-20.0,-30.0,-80.0,21.8,458.0340261994688,31.767013099734463,58.327013099734465,462.8243216760664
-20.0,-30.0,-85.0,22.3,458.0164682128889,31.81,58.3794551131545,462.8165101133678
-20.0,-35.0,-85.0,22.4,457.8934813126235,31.7194551131545,58.353531787111024,462.68531285669604
-20.0,-35.0,-80.0,22.2,457.8819476010621,31.670544886845494,58.34646821288897,462.66965721266956
-20.0,-35.0,-75.0,21.4,457.7571645231972,31.643531787111026,58.283531787111016,462.5363821948048
-20.0,-35.0,-70.0,21.8,457.76103929920333,31.63054488684549,58.270544886845485,462.5376923792648
-20.0,-35.0,-65.0,21.6,457.71919264711636,31.61353178711102,58.20353178711102,462.48667637249395
-20.0,-35.0,-60.0,22.4,457.67831486497585,31.587063574222046,58.121634660536486,462.434110872564
-20.0,-35.0,-55.0,21.7,457.62732604026,31.59353178711102,58.14646821288896,462.38721063106203
-20.0,-35.0,-50.0,22.2,457.6162562213384,31.582986900265524,58.10407667395651,462.37020529626363
-20.0,-35.0,-45.0,23.0,457.6683653394635,31.585166447647513,58.11755798657996,462.42362171319246
-20.0,-35.0,-40.0,22.8,457.6409888247158,31.60244201342003,58.10348131262345,462.39593805992894
-20.0,-35.0,-35.0,22.2,457.7045206118268,31.58646821288897,58.102986900265535,462.45766319674976
-20.0,-35.0,-30.0,22.6,457.6305448868455,31.576468212888976,58.03103929920341,462.3747295001927
-20.0,-35.0,-25.0,22.3,457.6723915389324,31.572936425777947,58.048910226309,462.418148724695
-20.0,-35.0,-20.0,22.1,457.61184665208697,31.579999999999995,58.024076673956515,462.3555905038873
-20.0,-35.0,-15.0,22.7,457.56651868737646,31.562936425777952,58.00755798657996,462.3074894083691
-20.0,-35.0,-10.0,21.8,457.525973800531,31.55,58.04,462.2705493562446
-20.0,-35.0,-5.0,22.8,457.61506549867227,31.54,58.01597380053105,462.3550291576572
-20.0,-35.0,0.0,21.6,457.5576589355551,31.52706357422205,57.949999999999996,462.2890540432455
-20.0,-35.0,5.0,21.6,457.5057113344929,31.529999999999994,58.03537843919797,462.2485499752934
-20.0,-35.0,10.0,21.5,457.5630373747531,31.51353178711102,58.04054488684549,462.30481363281183
-20.0,-35.0,15.0,21.3,457.6389102263089,31.48646821288897,57.99298690026553,462.37209730179353
-20.0,-35.0,20.0,21.9,457.5227244342274,31.469999999999995,57.99646821288897,462.25641650374814
-20.0,-35.0,25.0,22.7,457.48708352899143,31.4594551131545,57.96782045261801,462.2168291180081
-20.0,-35.0,30.0,22.4,457.5485972857833,31.436468212888975,57.94103929920342,462.27279224172355
-20.0,-35.0,35.0,22.2,457.5095055876421,31.419999999999998,57.94353178711102,462.2332928067954
-20.0,-35.0,40.0,21.8,457.5961857920814,31.416468212888976,58.065923326043475,462.3342029075272
-20.0,-35.0,45.0,22.2,457.6478204526179,31.39348131262344,57.99864776027096,462.3753035965239
-20.0,-35.0,50.0,22.2,457.5730878492406,31.37244201342003,57.95701309973447,462.29468546503654
-20.0,-35.0,55.0,22.2,457.57132172001076,31.3694551131545,57.97348131262344,462.2947995707922
-20.0,-35.0,60.0,21.8,457.6756608600054,31.352442013420028,58.02244201342003,462.4030600472365
-20.0,-35.0,65.0,22.2,457.6916346605365,31.327013099734465,57.910544886845486,462.4031200122641
-20.0,-35.0,70.0,22.6,457.64950558764207,31.306468212888966,57.97348131262344,462.3679156819631
-20.0,-35.0,75.0,22.6,457.7477195036429,31.272986900265526,57.96945511315449,462.462357545526
-20.0,-35.0,80.0,22.8,457.73597380053104,31.25701309973447,57.98298690026553,462.45134808854624
-20.0,-35.0,85.0,22.4,457.7539757249813,31.21999999999999,57.946569161864126,462.46210176581764
-20.0,-40.0,85.0,22.3,457.5559233260435,31.159455113154504,57.97353178711102,462.26536210446056
-20.0,-40.0,80.0,21.3,457.51234106444474,31.1805448868455,57.94244201342002,462.21974773065244
-20.0,-40.0,75.0,22.9,457.5526540049704,31.204076673956514,57.92999999999999,462.2596786310334
-20.0,-40.0,70.0,22.4,457.46602427501864,31.23348131262344,57.91244201342003,462.1737169732347
-20.0,-40.0,65.0,20.7,457.51945511315444,31.245923326043474,57.89298690026553,462.22500739766235
-20.0,-40.0,60.0,21.4,457.4365186873765,31.259999999999998,57.87298690026552,462.14136240071053
-20.0,-40.0,55.0,22.7,457.4764177384013,31.27706357422205,57.879455113154506,462.18281969019773
-20.0,-40.0,50.0,21.3,457.4853279647104,31.306468212888966,57.894571086314436,462.19552314600753
-20.0,-40.0,45.0,21.9,457.43462156080204,31.312986900265525,57.93945511315449,462.1514000951416
-20.0,-40.0,40.0,20.5,457.417820452618,31.321089773690986,57.91108977369099,462.13176416581837
-20.0,-40.0,35.0,22.2,457.39701309973435,31.327013099734465,57.91244201342003,462.1117400394273
-20.0,-40.0,30.0,22.5,457.3716346605365,31.350544886845494,57.92999999999999,462.09041729595884
-20.0,-40.0,25.0,21.9,457.3549345013276,31.369999999999997,57.92402619946893,462.074459177166
-20.0,-40.0,20.0,21.9,457.40737651474774,31.383531787111025,57.92054488684549,462.1268480379883
-20.0,-40.0,15.0,21.7,457.43506549867226,31.383531787111025,57.93348131262344,462.15587573048043
-20.0,-40.0,10.0,22.5,457.4042581457888,31.415973800531056,57.99701309973447,462.13555620426547
-20.0,-40.0,5.0,21.9,457.39,31.422986900265528,57.912986900265516,462.1113829559326
-20.0,-40.0,0.0,21.9,457.39869823475857,31.427557986579963,57.919455113154505,462.1211138094172
-20.0,-40.0,-5.0,22.4,457.35358226159855,31.452986900265525,57.93999999999998,462.0807647938454
-20.0,-40.0,-10.0,22.3,457.4467811534146,31.45,57.96646821288897,462.1761260869019
-20.0,-40.0,-15.0,22.1,457.41223002186945,31.47298690026553,57.94755798657995,462.1411219039179
-20.0,-40.0,-20.0,20.8,457.4864177384013,31.482986900265523,57.921089773690994,462.21191408254424
-20.0,-40.0,-25.0,23.1,457.4621795473818,31.479455113154497,57.92945511315449,462.18873155905595
-20.0,-40.0,-30.0,20.5,457.4505448868454,31.49298690026552,57.97945511315449,462.18440741374036
-20.0,-40.0,-35.0,22.4,457.55917269234703,31.49054488684549,57.96298690026552,462.28969140851046
-20.0,-40.0,-40.0,22.3,457.49044393787017,31.507013099734465,57.939455113154494,462.21983798593675
-20.0,-40.0,-45.0,22.1,457.5572250912849,31.500544886845496,57.99298690026553,462.29220747382203
-20.0,-40.0,-50.0,21.0,457.5508073528835,31.513531787111024,58.0305448868455,462.2914536683941
-20.0,-40.0,-55.0,21.6,457.5209083018587,31.502986900265523,58.029999999999994,462.26107408800505
-20.0,-40.0,-60.0,22.4,457.5315841860489,31.50244201342003,58.05701309973447,462.2749951605291
-20.0,-40.0,-65.0,21.8,457.57353178711105,31.519455113154496,58.14999999999999,462.32935829639945
-20.0,-40.0,-70.0,22.6,457.57506549867236,31.53054488684549,58.160000000000004,462.3328902716912
-20.0,-40.0,-75.0,22.2,457.61678115341454,31.55,58.212442013420024,462.3821031337371
-20.0,-40.0,-80.0,22.6,457.6175579865799,31.569999999999997,58.266518687376546,462.39104822384616
-20.0,-40.0,-85.0,22.3,457.751089773691,31.62353178711102,58.36353178711103,462.53909001765163
-20.0,-45.0,-85.0,21.8,457.5937437786614,31.389999999999993,58.40945511315449,462.37325927435165
-20.0,-45.0,-80.0,23.9,457.49641773840136,31.337013099734463,58.3110392992034,462.26091976029727
-20.0,-45.0,-75.0,23.0,457.44620574685086,31.323531787111015,58.291897126574526,462.2078970186722
-20.0,-45.0,-70.0,22.6,457.39163466053645,31.32646821288897,58.245973800531054,462.1482971212844
-20.0,-45.0,-65.0,22.6,457.2813522397291,31.310544886845488,58.183531787111015,462.03020323191873
-20.0,-45.0,-60.0,22.2,457.2330878492407,31.323531787111015,58.138365339463505,461.97762910352543
-20.0,-45.0,-55.0,23.2,457.23750751209235,31.317013099734464,58.076518687376556,461.9737823818629
-20.0,-45.0,-50.0,22.8,457.221089773691,31.30298690026553,57.9894551131545,461.9456448837248
-20.0,-45.0,-45.0,23.9,457.2343391399946,31.30999999999999,58.00244201342003,461.96086443367443
-20.0,-45.0,-40.0,23.4,457.3004944123579,31.328910226309002,58.00457108631443,462.02789209382416
-20.0,-45.0,-35.0,22.9,457.2960747495062,31.30999999999999,58.00298690026552,462.0220368885648
-20.0,-45.0,-30.0,23.0,457.24701309973443,31.312986900265525,58.00999999999999,461.97456016240216
-20.0,-45.0,-25.0,22.4,457.1940261994689,31.306518687376556,57.98189712657454,461.91814870082817
-20.0,-45.0,-20.0,21.5,457.26376373343095,31.32348131262344,57.9894551131545,461.9892715307638
-20.0,-45.0,-15.0,24.4,457.15054488684547,31.293531787111018,57.99646821288897,461.8760614572044
-20.0,-45.0,-10.0,21.4,457.2010897736909,31.29402619946894,58.029999999999994,461.9303339963978
-20.0,-45.0,-5.0,21.7,457.11571133449297,31.269999999999996,57.977013099734464,461.8375477338393
-20.0,-45.0,0.0,22.4,457.11108977369094,31.2594551131545,57.97407667395652,461.8318909454613
-20.0,-45.0,5.0,22.4,457.1271140487096,31.23407667395652,57.97592332604347,461.84626622901675
-20.0,-45.0,10.0,21.7,457.12049441235786,31.224621560802017,58.0194551131545,461.84454156679294
-20.0,-45.0,15.0,20.1,457.12450065705747,31.22293642577794,57.94945511315449,461.83960441686224
-20.0,-45.0,20.0,23.0,457.0872955205419,31.20999999999999,58.01244201342002,461.8098128609261
-20.0,-45.0,25.0,22.3,457.08901117528416,31.19298690026553,57.97945511315449,461.8062188669372
-20.0,-45.0,30.0,23.4,457.1434813126234,31.189455113154505,58.00945511315449,461.8636611592272
-20.0,-45.0,35.0,22.8,457.19194760106217,31.152986900265525,57.949999999999996,461.901708206476
-20.0,-45.0,40.0,22.0,457.21026246603805,31.14407667395652,57.91646821288897,461.9150299637275
-20.0,-45.0,45.0,22.1,457.2482643904883,31.152936425777945,57.96999999999999,461.95995674523834
-20.0,-45.0,50.0,22.0,457.2132188465854,31.132986900265525,57.99298690026553,461.92680901956976
-20.0,-45.0,55.0,20.7,457.2437437786615,31.112986900265522,57.99298690026553,461.95567504707276
-20.0,-45.0,60.0,21.6,457.22293642577796,31.087557986579963,57.9905448868455,461.9330613321082
-20.0,-45.0,65.0,22.6,457.33727556577253,31.08054488684549,57.960544886845504,462.0419988009387
-20.0,-45.0,70.0,22.5,457.32506549867236,31.057013099734466,58.013481312623455,462.03497444463244
-20.0,-45.0,75.0,22.2,457.29467203528947,31.013531787111024,58.01298690026552,462.00190786928954
-20.0,-45.0,80.0,21.0,457.3820785984068,30.995428913685558,58.00999999999999,462.0868344116098
-20.0,-45.0,85.0,21.8,457.375711334493,30.98646821288897,57.977013099734464,462.07579094668944
-20.0,-50.0,85.0,22.4,457.2010897736909,30.718365339463507,57.958910226309,461.8827662232059
-20.0,-50.0,80.0,22.2,457.19433913999455,30.74,57.93189712657452,461.8741344201257
-20.0,-50.0,75.0,22.2,457.11516644764754,30.77348131262344,57.94103929920342,461.7991409515946
-20.0,-50.0,70.0,22.8,457.1598485765372,30.800544886845493,57.91348131262344,461.84171751109335
-20.0,-50.0,65.0,22.4,457.19727556577243,30.82701309973447,57.89537843919798,461.87826141314986
-20.0,-50.0,60.0,22.8,457.10316837209774,30.8394551131545,57.89750751209239,461.7862058394549
-20.0,-50.0,55.0,22.1,457.0604944123579,30.847013099734465,57.88755798657997,461.7432220826787
-20.0,-50.0,50.0,21.0,457.07701309973436,30.877013099734466,57.86,461.75812439212797
-20.0,-50.0,45.0,22.1,457.07506549867225,30.889999999999993,57.92701309973446,461.7654669280417
-20.0,-50.0,40.0,22.2,456.96142266898596,30.913531787111022,57.897063574222045,461.6507968429534
-20.0,-50.0,35.0,21.5,456.9827044794581,30.932986900265522,57.91189712657453,461.6750260743272
-20.0,-50.0,30.0,21.7,456.9374269892353,30.93701309973447,57.93353178711101,461.6331932047392
-20.0,-50.0,25.0,21.6,456.9313217200108,30.940544886845498,57.93049441235791,461.6270055678623
-20.0,-50.0,20.0,22.4,456.9891222178594,30.943531787111016,57.88701309973447,461.67896450945045
-20.0,-50.0,15.0,22.0,456.9360242750186,30.96298690026552,57.89651868737655,461.62890259835785
-20.0,-50.0,10.0,22.9,456.94353178711094,30.97298690026553,57.92402619946893,461.64045530126504
-20.0,-50.0,5.0,24.3,456.9586982347585,30.982986900265526,57.95701309973447,461.6602784917822
-20.0,-50.0,0.0,22.2,456.99194760106207,30.989999999999995,57.917013099734476,461.6886404045552
-20.0,-50.0,-5.0,21.6,457.0077899328998,31.0094551131545,57.932936425777946,461.7076255474686
-20.0,-50.0,-10.0,22.0,456.97901117528414,31.012986900265528,57.91049441235792,461.67656143051084
-20.0,-50.0,-15.0,21.4,456.96760846106747,31.025428913685552,57.9694551131545,461.6735103382277
-20.0,-50.0,-20.0,22.1,456.978910226309,31.02353178711102,57.9294551131545,461.6795486978797
-20.0,-50.0,-25.0,20.1,457.0221795473819,31.029455113154498,57.92407667395651,461.7221007720867
-20.0,-50.0,-30.0,22.0,456.99244201342003,31.049999999999994,57.942986900265524,461.6964200514375
-20.0,-50.0,-35.0,21.6,456.97108977369095,31.050544886845493,57.9594551131545,461.6773891623224
-20.0,-50.0,-40.0,22.1,456.9786987061071,31.044026199468938,57.91896070079658,461.67940027952375
-20.0,-50.0,-45.0,21.9,456.9894551131545,31.05651868737655,57.96646821288897,461.6968495394712
-20.0,-50.0,-50.0,21.8,457.0030373747531,31.04646821288897,57.98402619946895,461.7118220844519
-20.0,-50.0,-55.0,21.6,457.06397572498133,31.039455113154496,57.999999999999986,461.77367365328206
-20.0,-50.0,-60.0,22.6,457.07433913999455,31.022442013420026,58.029999999999994,461.78655708967835
-20.0,-50.0,-65.0,21.5,457.0884662884386,31.02353178711102,58.061140248178575,461.80452741975324
-20.0,-50.0,-70.0,23.6,457.0659233260435,31.032986900265527,58.19293642577795,461.79943957490394
-20.0,-50.0,-75.0,21.3,457.0946215608019,31.03,58.25244201342003,461.8351447869029
-20.0,-50.0,-80.0,21.0,457.1856103855178,31.039999999999996,58.31999999999999,461.9343961468755
-20.0,-50.0,-85.0,21.8,457.23945511315446,31.0794551131545,58.43,462.00423887915247
-20.0,-55.0,-85.0,24.1,456.9162562213386,30.81407667395652,58.38701309973447,461.66114826710395
-20.0,-55.0,-80.0,22.6,456.89457108631444,30.7994551131545,58.287013099734466,461.62607315824687
-20.0,-55.0,-75.0,22.3,456.8277899328998,30.80348131262344,58.22945511315451,461.55298022949614
-20.0,-55.0,-70.0,22.9,456.7784158139511,30.816468212888974,58.12701309973447,461.4920644155385
