Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
-76.50571913237651,-55.58465858530492,-212.39931890190468,444.14
-63.27718526174985,-70.27643385486476,-212.39931890190468,443.88
-47.28313475756184,-81.89679174122294,-212.39931890190468,443.69
-29.222584374814723,-89.93786684408202,-212.39931890190468,443.59
-9.884866829370605,-94.04822559608769,-212.39931890190468,443.56
9.88486682937057,-94.04822559608769,-212.39931890190468,443.61
29.22258437481469,-89.93786684408204,-212.39931890190468,443.69
47.283134757561804,-81.89679174122296,-212.39931890190468,443.96
63.27718526174982,-70.27643385486478,-212.39931890190468,444.11
76.5057191323765,-55.58465858530495,-212.39931890190468,444.39
86.39058596174714,-38.46356701078275,-212.39931890190468,444.61
92.49976963656457,-19.661432989217328,-212.39931890190468,444.74
48.339468115129044,0.0,-227.41931717060982,444.45
47.283134757561776,10.050340549047645,-227.41931717060982,444.47
44.16030152143548,19.661432989217268,-227.41931717060982,444.4
39.1074512041853,28.413226461735086,-227.41931717060982,444.43
32.34541761094099,35.92322559608764,-227.41931717060982,444.35
24.16973405756453,41.86320739312963,-227.41931717060982,444.28
14.937717146620784,45.97356614513528,-227.41931717060982,444.21
5.052850317250172,48.07465945095235,-227.41931717060982,444.19
-5.052850317250177,48.07465945095235,-227.41931717060982,444.08
-14.937717146620779,45.97356614513529,-227.41931717060982,444.1
-24.16973405756451,41.86320739312963,-227.41931717060982,444.09
-32.34541761094099,35.92322559608764,-227.41931717060982,444.13
-39.1074512041853,28.413226461735093,-227.41931717060982,444.14
-44.16030152143547,19.66143298921728,-227.41931717060982,444.12
-47.283134757561776,10.050340549047645,-227.41931717060982,444.15
-48.339468115129044,5.9198774899678325e-15,-227.41931717060982,444.12
-47.28313475756177,-10.050340549047654,-227.41931717060982,444.07
-44.16030152143548,-19.661432989217268,-227.41931717060982,444.06
-39.10745120418531,-28.413226461735082,-227.41931717060982,444.02
-32.345417610940984,-35.92322559608764,-227.41931717060982,443.87
-24.169734057564543,-41.86320739312961,-227.41931717060982,443.86
-14.93771714662079,-45.97356614513528,-227.41931717060982,443.89
-5.052850317250167,-48.07465945095235,-227.41931717060982,443.84
5.052850317250149,-48.07465945095235,-227.41931717060982,443.88
14.937717146620773,-45.97356614513529,-227.41931717060982,443.98
24.16973405756453,-41.86320739312963,-227.41931717060982,444.02
32.34541761094097,-35.923225596087654,-227.41931717060982,444.08
39.1074512041853,-28.413226461735096,-227.41931717060982,444.14
44.16030152143548,-19.661432989217264,-227.41931717060982,444.25
47.28313475756177,-10.050340549047672,-227.41931717060982,444.32
0.0,0.0,-232.5,444.08
